"Phylostratum"	"GeneID"	"Zygote"	"Quadrant"	"Globular"	"Heart"	"Torpedo"	"Bent"	"Mature"
1	"at1g47250"	5265.957499	8487.269045	6257.12920099999	5278.014257	5751.899825	2812.373448	2099.282355
1	"at1g47260"	4656.69477	5738.398029	4621.506512	4796.302191	6990.297452	3354.29639	3311.612614
1	"at1g47290"	994.7929615	1062.670409	1215.023333	1269.948706	1737.498135	1514.3275	973.3624725
1	"at1g47330"	896.055199	893.4050823	977.7825731	985.6947363	944.2395668	952.9371317	918.5443662
1	"at1g47380"	1714.324163	1360.963279	1199.781394	1200.987867	1103.900424	1049.98315	1265.866237
1	"at1g47480"	929.1040384	836.9892948	909.113727	902.5564439	895.7130121	991.2643139	926.688531
1	"at1g47490"	866.1638648	870.0486422	1153.17328	1238.532718	1687.693149	1593.199135	1272.204565
1	"at1g47500"	2977.346421	4106.736655	4636.71011	3925.721861	2731.446203	1845.230657	1661.05914
1	"at1g47530"	1163.598794	924.6205562	1269.458831	1101.961386	1314.320645	2110.659154	3925.222861
1	"at1g47600"	904.3022843	1031.92829	864.157108	815.9744279	813.7539152	759.0190823	746.9446281
2	"at1g47610"	907.1584725	882.8786253	824.2271225	863.968252	817.9465481	842.9256627	772.5312788
1	"at1g47620"	879.8700625	797.393668	938.6206877	1053.376965	982.0809311	900.3735385	811.3473782
1	"at1g47710"	1306.516084	1107.672663	1546.908756	1355.815584	1434.918285	2263.112714	3037.630231
1	"at1g47786"	896.8992791	795.4760773	872.1083495	935.8619209	869.7984828	864.5088271	774.6552891
1	"at1g47840"	897.6203554	1078.485947	1538.031839	1475.503101	4247.725038	9661.08121700001	1281.842814
2	"at1g47890"	862.0591681	816.086557	818.3415692	831.8197089	833.1521354	1199.728467	1024.183268
1	"at1g47980"	1625.302302	900.70169	926.3014328	993.1543627	928.5224147	1148.422704	9231.835594
1	"at1g47990"	896.9320253	836.2084174	1042.344268	963.4385523	894.853737	1113.371026	872.1824574
1	"at1g48030"	2240.850268	2121.833738	3350.401403	3218.470099	2211.310115	2541.997126	2106.097614
1	"at1g48040"	1532.634731	1578.692302	2088.330456	1430.336711	1241.419048	1575.743026	1445.877524
1	"at1g48100"	773.4639928	748.8934682	707.9335344	747.6955625	741.8072389	717.640067	644.8929078
1	"at1g48120"	884.6457373	825.2735039	795.0845544	889.9605027	908.3664547	909.7286697	783.3570557
1	"at1g48130"	2306.09875	917.3470696	970.9295729	1289.965216	1188.379749	46068.82112	62354.94731
1	"at1g48160"	2393.118332	3791.481686	3764.245936	3416.519694	3281.546573	2611.922634	1530.372191
1	"at1g48175"	1268.484526	1203.337685	1381.408629	1520.72452	1434.32535	1207.464763	1308.910947
1	"at1g48310"	1175.25391	1064.077997	1297.913995	1406.102061	1274.15388	1070.918759	1061.12244
1	"at1g48320"	2956.780202	2370.544508	1110.28831	1564.501137	2229.144828	2273.282151	940.6139346
1	"at1g48350"	1415.771925	1581.928045	3082.720361	3905.28973	6991.076581	4747.297593	1390.026775
1	"at1g48360"	796.5207787	741.1074096	685.791162	733.8513865	725.2159723	701.726041	665.6653581
1	"at1g48420"	961.6841639	725.3025359	721.8917294	912.3331576	745.3109289	695.5240478	728.1153033
1	"at1g48430"	869.7103015	759.8980986	757.1315072	890.6203663	795.5961116	961.3164418	835.5313623
1	"at1g48470"	832.4567453	658.8483918	670.9512525	753.658135	722.8598213	917.8086302	1324.643997
1	"at1g48520"	2711.766045	1803.999106	1666.496569	1596.894394	1528.835882	1482.777364	959.3833165
1	"at1g48600"	4794.629993	4974.223358	1441.465547	1266.868077	1149.555648	962.2681525	810.4142744
1	"at1g48605"	4041.997898	2172.785522	1673.000155	2189.842969	1858.646602	3283.85016	17378.35948
1	"at1g48630"	817.7112362	766.3354112	784.7574097	870.6420911	840.454642	757.9873768	709.8629412
1	"at1g48650"	1014.857218	1131.866948	1312.188351	992.1185718	1028.957652	1106.308219	941.9316902
1	"at1g48660"	816.7320044	763.3344388	752.5887432	750.0940766	720.4678374	686.6597628	1010.910245
1	"at1g48670"	858.5294939	694.88809	694.1813409	829.4446621	733.5403287	714.954815	719.5113642
1	"at1g48690"	689.515521	656.8149277	700.9763149	755.3928542	705.1236067	694.0664169	698.5609327
1	"at1g48700"	894.1895516	763.9295308	870.576753	971.544644	901.4630746	902.781756	811.843263
1	"at1g48740"	865.7259958	760.1815962	785.5989805	796.4704595	742.9841176	880.1561653	738.7472383
1	"at1g48850"	755.8965257	765.4134291	756.2067199	726.3027896	685.2702036	683.1256593	725.4468434
1	"at1g48860"	1473.471901	1900.019499	1881.165762	2121.922176	2707.781337	2650.485849	1494.174174
1	"at1g48870"	1252.959445	1205.946354	1077.401067	1226.975412	1041.449071	910.3703996	1296.157825
1	"at1g48900"	8833.024211	8791.374707	5827.820784	5096.874435	5584.206517	6163.335921	4159.979974
1	"at1g48910"	969.412091	1096.947277	1275.243309	1045.927111	1013.924545	1088.1839	806.9757998
1	"at1g48920"	70539.99278	68151.29038	57563.88826	60828.04483	48346.82523	65895.03432	50713.01219
1	"at1g48930"	785.1371308	741.8907073	823.5270388	878.1118169	1099.097464	809.2676749	750.3744422
1	"at1g48970"	876.7691592	1066.955012	1101.715279	899.7039968	956.073611	985.605782	944.8792436
1	"at1g49040"	946.733058	933.0052225	841.5092948	884.85704	875.2134048	863.1961187	824.9338548
1	"at1g49170"	1015.783077	944.6225384	915.3589938	939.8375487	826.4319039	788.8210502	979.139227
1	"at1g49190"	818.4483585	851.3204514	898.7844883	909.3453045	845.6785302	824.2935529	849.3237783
1	"at1g49240"	20876.60944	11165.62126	4182.95438	5948.759837	7613.718974	5132.66844	4940.38002
1	"at1g49250"	806.749804	785.466546	840.6985332	830.6353663	856.8713853	961.6116709	853.1327924
1	"at1g49300"	3140.429882	2253.934677	1645.697806	2514.690085	3431.491741	3477.829693	4541.18166
1	"at1g49350"	982.8123167	950.3545939	820.6592291	779.3734426	833.4380986	942.2137319	1875.875259
1	"at1g49380"	1044.743856	1027.854898	985.1468878	1167.307167	1068.145962	1150.381754	829.5320834
1	"at1g49390"	1043.394116	925.7464672	1092.877105	1197.846995	1031.031461	956.7366578	892.1959373
1	"at1g49400"	2462.041397	2634.22689	3343.364338	2798.970581	2020.412767	1902.712506	1495.994483
1	"at1g49430"	853.0293105	870.0945191	957.7523724	999.3807636	897.8432239	881.437268	789.4039936
2	"at1g49450"	923.1152374	776.6740013	921.5263083	1016.709202	890.5669992	833.2612991	833.1151403
2	"at1g49490"	800.2842424	716.347769	721.4769891	771.8991801	814.1977978	753.1360184	732.7412579
1	"at1g49520"	871.516262	925.3209909	1039.967333	1003.383167	1009.026605	1092.633469	1067.990691
1	"at1g49530"	788.10733	818.8817926	773.8418421	758.4224879	724.3907612	659.3261213	638.6473978
1	"at1g49540"	1336.785016	1134.669285	1086.028031	1691.299941	1271.834594	957.2651349	1344.514265
1	"at1g49600"	1332.08828	1522.300298	4975.760618	4501.415368	4758.204443	4118.355068	1263.629279
1	"at1g49630"	1382.233826	1228.51867	1788.563721	1763.959615	1603.550554	1388.131621	1115.17227
1	"at1g49640"	842.7749034	771.669589	725.417036	795.5740307	749.3220722	713.9996132	738.6452994
1	"at1g49650"	885.6513266	871.6674052	813.9994231	785.7668097	775.075005	821.286345	932.179522
1	"at1g49660"	1030.319629	960.1563954	1077.475045	1051.116476	1074.659865	3041.12404	2367.807794
1	"at1g49710"	1005.296778	1008.892661	1045.814512	1082.873368	1210.787058	1086.269792	1174.506669
1	"at1g49740"	797.8632499	733.8013068	952.1462484	1003.373468	1099.907694	1786.986298	928.7002637
2	"at1g49750"	1143.973893	986.3769	1002.58569	923.7711759	957.0275233	1069.693211	871.843615
1	"at1g49760"	1144.898476	1130.004518	1942.093139	1681.4918	1342.088604	1558.727892	1165.051464
1	"at1g49780"	6368.955098	6103.726256	2885.915772	2835.367768	3114.586141	2632.929441	4146.019168
1	"at1g49810"	831.0919707	766.455245	806.2156359	795.0069038	819.2081929	847.2218534	826.110272
1	"at1g49820"	863.7311868	933.1062533	1183.627252	892.7664127	851.8330056	1067.572174	962.5810091
1	"at1g49860"	1065.414373	1005.634863	1272.830743	1191.104967	955.3408397	861.1342442	908.3041247
1	"at1g49910"	3540.206308	2947.914719	3516.027469	3632.789501	2793.092995	1810.559688	1152.271809
1	"at1g49960"	2476.05239	1942.724399	1280.946147	1213.106816	1096.946549	1062.374309	1007.715693
1	"at1g49970"	1336.396055	1149.241019	1974.196171	1609.735509	1873.484853	2180.259441	3656.105134
1	"at1g49980"	722.4589049	682.5789444	691.5872119	664.6046354	677.5285238	632.6860234	763.1037442
1	"at1g50000"	1359.191072	1370.703443	2049.528561	2555.889465	2129.834511	1612.173759	1562.304513
1	"at1g50060"	778.4481185	870.3882462	961.5811948	890.6081559	880.0965101	881.7163391	811.1079716
1	"at1g50090"	720.4268117	651.4990045	608.5677173	624.6133677	638.0380667	613.1830902	679.986078
1	"at1g50110"	916.1195568	1249.538025	1576.272232	1612.026511	1869.40241	2402.906668	806.6436403
1	"at1g50170"	799.4522567	743.6270169	695.8973698	746.6292056	702.3614811	717.8067772	651.4372114
1	"at1g50180"	828.5264736	855.9940948	805.8459165	783.2887914	888.691098	827.5732884	941.9742243
1	"at1g50200"	888.711578	851.0614164	1138.127783	1282.396641	1184.319723	1357.772918	1065.767914
1	"at1g50310"	723.3873231	630.6083595	648.9040742	657.4199895	628.952669	704.936348	663.6540429
1	"at1g50320"	757.5283809	744.1339357	775.90896	735.002771	714.6909812	696.8003986	773.8877519
1	"at1g50370"	1138.499186	1462.394873	1480.921067	1039.451173	1053.39211	1285.662331	946.0798434
1	"at1g50380"	1658.557199	1937.329765	1317.266229	1131.206236	1620.144757	2867.864714	6403.871433
1	"at1g50420"	1465.411473	1398.57099	1373.033378	1547.369344	1426.345662	1482.430032	1270.302857
1	"at1g50430"	4336.034619	5511.431401	9630.873769	8864.91892399999	14929.63768	19114.11711	4364.708152
1	"at1g50450"	839.8908099	864.7368879	860.053557	912.6865923	1189.98529	1203.883832	1651.502883
1	"at1g50460"	2262.20905	1150.492408	1240.797563	1759.067664	1529.580008	1826.094622	2380.096867
1	"at1g50480"	1589.734032	1375.884983	1278.416907	1295.394969	1241.68636	1331.414242	2445.597687
1	"at1g50490"	1222.491504	1556.782327	3796.418608	2995.404158	3414.380025	2913.927016	1123.805932
1	"at1g50510"	1158.668773	1466.901169	1283.389311	1628.91407	2268.838083	1530.330759	1299.66269
1	"at1g50520"	878.2780262	800.6791701	791.9153622	860.2187762	851.9349118	872.7440717	1251.217831
1	"at1g50560"	818.9481799	838.6409753	872.040688	813.8483496	784.9157887	902.6034249	899.7022855
1	"at1g50590"	2001.774362	2394.821073	1694.615103	1359.726458	1304.066388	1235.281439	1411.550547
1	"at1g50600"	1339.172331	1123.960455	1169.071896	1161.020695	1067.857043	1366.680852	3283.915236
11	"at1g50650"	977.1914176	953.0685858	927.4516485	1107.474245	1458.153298	975.1574947	862.4884187
11	"at1g50720"	905.4776226	804.1556325	939.2927697	867.1155099	881.14899	964.9060401	862.8175928
1	"at1g50940"	865.7734697	931.1863179	1025.216548	988.3252287	957.6574979	942.9964556	907.765538
1	"at1g50960"	614.3768844	594.4549512	595.319797	623.0745814	540.0542039	560.7054769	591.481133
1	"at1g51110"	1033.913463	993.9817957	971.5725318	948.0096692	952.9997829	962.4692353	945.1417977
1	"at1g51150"	1301.867634	1497.739464	1161.332282	1375.138626	1516.969324	1270.889422	2033.37932
1	"at1g51260"	926.0800998	831.3550323	1276.687597	968.8845267	882.1785712	1294.911247	918.4440663
1	"at1g51300"	2942.443207	1914.30877	954.7890786	1024.020039	914.6830912	855.7408873	908.1184322
1	"at1g51310"	1961.415987	1486.395396	3816.526722	3358.871915	2844.993048	2316.750057	5152.554216
1	"at1g51330"	862.3740324	891.5826038	857.9779186	811.7310354	711.4338247	703.8246169	738.7502496
1	"at1g51340"	1183.904497	1184.544571	1058.579715	1000.352458	1066.0816	925.836521	1062.62587
1	"at1g51380"	9245.17834800001	12196.69646	9974.593757	13993.68416	10636.90195	7755.26445200001	4649.035145
1	"at1g51390"	1102.604267	1034.083695	1167.005719	1211.526481	1098.886028	1112.156507	902.7070918
1	"at1g51410"	886.7439848	765.6128995	692.9166052	798.6895598	711.0154365	734.4149475	630.6419871
1	"at1g51420"	831.1923724	809.8204152	826.7875282	835.9967049	845.3797347	824.3870257	758.6109701
1	"at1g51440"	870.7628678	839.7631591	822.0774165	915.75903	837.3633538	860.8262563	858.2944706
1	"at1g51470"	1037.232564	999.2904331	927.9381043	936.6327662	898.2709547	896.4795024	710.6803674
1	"at1g51480"	839.8187592	828.9816682	782.7510816	783.0957602	810.2313286	861.8096237	754.0407065
1	"at1g51490"	896.8896929	879.4341774	850.2369088	909.8209322	895.058139	910.2161613	811.1488692
1	"at1g51510"	39689.29078	35483.46552	54605.11636	40359.49182	25513.22212	22022.38475	40021.74779
1	"at1g51540"	786.1841254	817.9377568	946.4449013	1074.193671	911.9521029	929.8995889	807.3994464
1	"at1g51550"	3882.425169	4438.970415	5110.828576	5506.075515	5185.093282	4232.864954	2686.182406
1	"at1g51560"	888.2868368	1168.465165	1631.377625	1013.942714	1154.901473	1389.682371	1059.510533
1	"at1g51590"	815.1948039	833.8370195	932.7262277	996.9033045	975.5305387	939.0888115	912.9335946
1	"at1g51610"	755.3201459	736.2264296	667.0129947	747.3439111	738.2895007	739.1343391	694.1884168
1	"at1g51680"	2213.417695	1684.938203	1238.728651	1126.935928	1459.688231	4018.106323	2407.923021
1	"at1g51720"	1411.72144	1279.744338	1112.148189	1315.500843	1213.580267	1845.8829	1238.352262
1	"at1g51760"	1067.256699	1023.89909	823.2587034	902.1501045	782.4633606	778.071655	1106.796994
1	"at1g51780"	879.4151548	868.3356146	929.4893574	899.870276	821.0793919	831.9963213	841.5471282
1	"at1g51980"	748.5287377	759.1070728	887.604473	961.8159969	971.2841725	928.378459	905.7486507
1	"at1g52160"	848.955217	760.8217284	813.4440319	874.4075413	737.1867537	760.6697593	785.1071537
1	"at1g52180"	1024.819793	1039.810029	973.1492765	1275.199067	1284.535774	848.15573	1004.230934
1	"at1g52190"	1237.834536	1145.148145	807.8493687	905.2964776	897.9849376	831.9458003	793.1284452
1	"at1g52220"	1463.237736	1379.151161	1461.409403	1406.084799	3440.1593	3299.407869	1030.406172
1	"at1g52260"	1199.537574	1145.595311	1199.147525	1475.436585	1457.619478	1446.487932	981.6830666
1	"at1g52280"	1034.250659	996.0104655	943.2165025	964.5341284	927.4635045	987.1748537	850.5647974
1	"at1g52300"	12338.46814	25054.9957	35292.54179	20651.43721	16568.56584	10332.20886	1543.567653
1	"at1g52340"	951.8361746	1221.166429	1116.047292	1095.685165	1648.260454	1883.015829	1177.454139
1	"at1g52360"	1108.47713	987.5998571	936.9358637	984.9527144	831.3690235	803.4773243	769.3378095
1	"at1g52370"	2222.097812	2071.821185	4671.244919	4787.559448	4049.331405	2865.487561	1421.408893
1	"at1g52400"	8971.34555899999	13453.04436	2429.014346	1493.298022	786.9975971	721.6017792	758.5829608
1	"at1g52500"	2521.955902	1767.923801	1335.584572	1471.701622	1327.596959	1064.510481	834.6919992
1	"at1g52560"	1576.978764	734.3142924	791.7892997	924.644685	853.1682422	857.5718323	29592.03396
1	"at1g52580"	835.076815	804.1145215	669.0412361	657.4838794	699.2257108	660.1238123	698.2903886
1	"at1g52590"	1482.892008	1323.628813	1130.122768	962.0034995	1130.64546	1223.393614	1941.161244
1	"at1g52600"	10718.37921	14199.3935	8056.104545	7694.68725100001	10357.07419	10144.72644	3243.391575
10	"at1g52620"	868.3031396	835.5051608	894.0600066	983.1433721	881.9287031	861.7247057	816.6065387
7	"at1g52640"	880.7247117	741.666033	703.0511941	805.2075704	686.0019458	657.4481747	658.3825493
1	"at1g52660"	1455.490973	1326.487164	1172.186301	1396.880463	1464.898717	1372.124476	1696.718047
1	"at1g52670"	1345.66019	1782.739115	3086.177412	3914.759552	8815.323732	9086.67461200001	1559.714308
1	"at1g52695"	775.1910312	996.4744252	1067.875937	1031.153144	1218.877993	705.8021658	797.3151404
1	"at1g52700"	801.0574097	750.0087801	700.1460113	738.9390577	729.8554827	705.4074614	686.8690595
1	"at1g52730"	7279.192457	4457.568217	3788.773119	4374.241524	4289.00803	3802.124595	4119.436601
1	"at1g52750"	7293.804829	4543.821664	1319.185489	1181.198676	852.0554783	797.3758397	1236.751131
1	"at1g52760"	2166.951444	1997.045243	3838.464919	3549.658014	3339.404324	9243.365127	2289.72448
1	"at1g52790"	1167.521119	1357.502499	1218.945939	1272.745968	1066.441166	949.8746523	1339.910768
1	"at1g52800"	813.8717267	766.9385579	718.6719675	750.0652481	705.995933	654.493179	1593.840539
1	"at1g52810"	948.7621661	1006.125051	758.4387286	751.0753227	755.3955188	714.3661707	746.3923554
1	"at1g52820"	892.0602238	883.4933	813.5444096	812.1176492	742.9409573	770.1827183	725.9736061
1	"at1g52900"	750.7352232	750.7467994	726.5948784	698.7107159	680.5539209	685.9604209	712.342873
1	"at1g52920"	1002.594175	820.3348759	863.7927133	835.5130559	813.6608575	886.4160244	3451.747238
1	"at1g52980"	22608.58791	21124.92084	15088.31383	16727.84058	11602.56533	10773.21554	7264.819134
1	"at1g52990"	1247.945851	1111.037687	1192.454983	1223.664519	1035.176882	955.2786262	1006.811138
1	"at1g53000"	1083.379434	1070.395818	1453.038678	1279.193224	1512.916898	1873.286184	2989.627777
1	"at1g53040"	865.1988351	920.9259877	992.8315302	957.91971	914.4987141	888.5991489	781.3630058
1	"at1g53070"	1538.887774	1616.925122	1211.093818	1445.762098	1733.445004	1176.840957	897.3565316
1	"at1g53080"	732.7960436	714.1248281	783.3708748	824.2834027	795.8734976	815.0421129	728.5401705
1	"at1g53090"	728.6375327	725.7834339	763.0830819	761.5351994	751.9157709	798.8116185	780.2730369
1	"at1g53100"	1191.22509	1038.434719	1282.007603	920.5933563	886.1799854	1143.684063	862.6142381
1	"at1g53120"	1330.58649	1054.975701	974.4995183	955.5424671	1332.338486	4874.27483	9289.408116
10	"at1g53130"	857.2841263	717.1422182	754.4884231	798.7652302	841.9987876	806.4094111	761.2385874
1	"at1g53240"	50174.17385	48620.73673	61695.29482	61398.88312	63372.884	55560.88993	13461.7586
1	"at1g53280"	833.9146625	806.5181531	829.8440862	885.4723884	1074.403612	1431.14241	1001.623709
1	"at1g53290"	771.5550277	831.6813786	824.9800265	888.7582446	895.3331526	859.9949603	828.750203
1	"at1g53300"	1327.18566	1244.423974	1242.054743	1304.302365	1305.803567	1041.314527	1162.508969
6	"at1g53330"	720.0447758	670.9944602	718.8101302	807.3144418	811.5742074	769.8776783	730.3995996
1	"at1g53345"	5517.649457	6798.579217	12660.69339	20650.84334	13459.39422	10700.37313	13235.48834
1	"at1g53500"	809.4103746	757.0356606	818.1308607	872.647953	956.8925437	907.6545013	759.8551917
1	"at1g53540"	1102.76652	638.9311309	680.8740171	666.2285877	625.7746072	1282.362374	13872.12018
1	"at1g53580"	913.6821514	908.3115961	873.6429092	889.6028521	831.5460619	829.363007	796.9230703
1	"at1g53670"	902.5015142	941.8994269	710.7848779	678.44508	707.4091486	816.1826388	837.6510047
1	"at1g53680"	942.7956509	851.3856586	819.7648418	871.9714521	787.7810539	798.0867315	812.8207954
1	"at1g53720"	722.5401313	685.2303987	674.0686821	664.4797777	606.5029945	599.3281947	690.3752509
1	"at1g53750"	920.8879118	943.6748628	1013.261813	1117.638974	1174.088372	1023.732515	1034.957768
1	"at1g53780"	4238.621973	2278.695234	2545.462105	2734.781624	2525.461073	2824.128488	15133.09701
1	"at1g53840"	871.7635198	894.0751833	842.7749637	845.203387	925.85445	1241.753885	765.3530555
1	"at1g53850"	830.5364591	859.7855853	957.1365039	944.7418661	857.0138699	742.3133449	855.6323655
1	"at1g53880"	12291.2524	10893.09802	11342.11411	10295.66237	6852.113309	6603.09208800001	8180.048969
1	"at1g53920"	881.8144815	896.7359489	944.7079299	921.7522882	886.4581177	890.4799385	834.199823
1	"at1g53930"	793.960755	790.2531668	822.4393837	757.3902885	790.0593252	827.3742716	805.9299685
1	"at1g53940"	717.9425212	696.2986486	676.6613974	663.0041239	617.8436486	608.753042	623.3103327
1	"at1g53950"	2814.264142	4340.721589	1154.102893	1080.102987	965.9488904	738.516921	846.1202469
1	"at1g53990"	800.8334858	826.1685878	929.1825562	796.2521325	821.1682512	885.1936973	786.3520086
1	"at1g54000"	1590.690972	2026.9697	1882.021109	1419.454831	2257.596318	2382.617537	1278.04721
1	"at1g54010"	908.8899895	1027.833341	928.5009262	1168.486703	3395.14957	3021.838053	1483.20419
1	"at1g54020"	936.3545168	923.0056398	917.6083411	902.5004973	820.1424184	847.3962067	876.2729214
1	"at1g54030"	1242.862305	1244.277561	1775.843651	3054.335332	3141.306333	2631.414121	2789.47839
1	"at1g54040"	1034.878762	1067.49388	1074.861448	940.2075006	854.4492217	895.6892107	954.2522805
1	"at1g54050"	1932.307987	1986.244245	2742.448294	3243.854658	3026.218668	1665.785527	12191.31481
1	"at1g54080"	1000.056534	1143.492965	2123.093581	1804.830767	1871.222572	2224.369702	1817.101004
1	"at1g54100"	5508.245459	3980.878664	3591.104667	4021.774896	6981.192742	14485.81295	30156.36431
1	"at1g54220"	842.5715048	771.8776255	708.7854225	714.4182546	692.086598	678.6401702	790.3517595
1	"at1g54270"	867.014844	1082.573879	1447.163232	1095.641766	1093.088505	1131.722843	932.1220979
1	"at1g54280"	670.0690563	622.9626766	613.423277	637.4511743	577.8155173	566.0097763	656.9380678
1	"at1g54310"	1056.27757	1024.870399	1147.526132	1223.977518	1216.896607	1196.145393	1090.374754
1	"at1g54340"	2010.843133	1944.319658	1180.710682	1460.74783	1238.114807	1448.161164	1818.91664
1	"at1g54370"	7621.865958	3597.194594	3943.560113	3903.388924	3704.329154	4332.93389	7087.246422
1	"at1g54440"	1023.129805	945.6332176	1208.145796	1213.021339	1064.403429	1413.857863	1033.964883
1	"at1g54500"	4227.087967	3173.494797	2996.441823	5207.478437	7669.559176	6517.03108	2008.602809
1	"at1g54570"	868.5747407	825.3186677	881.5743522	932.8303559	1016.409155	960.7959632	926.0199487
1	"at1g54630"	2506.027755	3355.247787	4375.511161	3846.761028	4145.058563	3292.29574	1749.507619
1	"at1g54680"	692.4873456	689.3557915	672.3900495	633.7757729	651.6381495	655.0973698	747.2492202
1	"at1g54730"	1715.760539	2055.149234	1561.947104	1412.048942	1554.476713	1333.295349	2265.188084
1	"at1g54780"	733.2298171	757.3049426	696.3574424	742.70316	1106.49596	1267.435147	627.9549256
1	"at1g54940"	773.8061958	742.1140522	725.2403481	763.892058	769.0042632	722.9853182	695.0852452
1	"at1g54990"	6259.551587	11151.5393	8973.472862	7449.94255199999	7388.80535	4760.89071	2772.791597
1	"at1g55060"	4207.022198	3620.162362	10326.75737	10314.81019	9063.499598	11499.21601	33349.37327
1	"at1g55090"	2033.539496	1983.202555	2028.290451	1482.251241	1368.742611	1549.068744	7781.339879
1	"at1g55120"	1274.657155	1203.480525	727.2499236	724.4254235	731.4495967	708.5390116	693.1051359
1	"at1g55140"	736.1567445	755.641699	857.0868986	887.9428666	849.932511	874.1522579	741.623935
1	"at1g55150"	2782.513835	2444.534577	3129.826275	2975.929497	2359.19053	1908.746611	1598.05487
1	"at1g55180"	845.6152009	778.6335481	717.0698381	806.4007818	799.5448656	760.6404082	764.0584546
4	"at1g55270"	753.2446356	734.1759927	739.5013302	707.0437136	683.2266605	635.0293709	694.5406794
1	"at1g55290"	801.0633409	772.9486253	761.8276567	846.8941893	867.9393901	811.6009521	765.755493
1	"at1g55310"	1817.229764	1954.684232	4687.878501	2995.869625	1945.095412	2484.985235	4100.795452
1	"at1g55320"	964.2149	909.8474632	888.5962382	833.4688304	882.5384215	970.6690686	868.7797485
1	"at1g55350"	1539.660122	1794.335542	1486.400781	1487.803015	1482.42926	1176.488508	987.9677152
1	"at1g55360"	5512.937812	5901.230862	5849.649615	4453.156894	15127.63795	38039.61047	4935.304306
1	"at1g55450"	810.7629338	777.3386294	672.0669094	705.4153206	713.1472155	623.0673842	665.3046558
1	"at1g55480"	872.5822235	866.3250335	1064.877001	1227.293449	1699.280624	1913.393289	879.8471465
1	"at1g55510"	753.3788992	759.7902599	764.4266997	743.4652615	995.2534896	1163.357006	911.488881
1	"at1g55520"	2450.422327	2213.590966	2300.155852	2069.057872	2642.240901	2449.1385	2939.665542
1	"at1g55560"	878.9634915	876.2768203	872.6475704	867.9958231	854.2017052	900.5889529	886.2567855
1	"at1g55570"	982.8991066	897.3753741	896.9084408	843.6107579	865.1667211	936.5412075	1234.816541
1	"at1g55580"	752.2765849	727.557267	655.5536269	701.2725109	693.8320094	698.0597183	629.3825121
1	"at1g55590"	925.1737798	907.7368989	764.668187	776.1433232	741.4374804	757.346921	902.6006035
1	"at1g55620"	1621.016229	1494.94046	1194.032628	1195.837987	1117.829391	1331.707436	1051.388759
6	"at1g55630"	1263.234378	1590.210527	1594.142573	1300.495018	1348.895731	1254.645082	1267.297345
1	"at1g55680"	8560.867094	3640.051079	4813.679096	2780.537695	2606.500709	3999.046094	22557.47409
1	"at1g55720"	863.9525237	844.1538572	961.0922905	1008.149953	942.7696116	906.861491	852.0414479
1	"at1g55730"	856.9373555	901.9288313	1028.302259	831.668761	856.5181403	992.9913651	953.8664413
1	"at1g55790"	854.244972	807.5152953	912.1764131	897.6886436	903.7700077	1018.588611	878.8846384
1	"at1g55805"	7782.687294	10466.42041	4171.741845	4469.390065	5370.670111	1967.129318	1651.733097
1	"at1g55810"	811.5852567	835.9483732	779.3788989	860.1237021	981.4797128	996.8833685	770.1236304
1	"at1g55850"	1195.951721	743.7040057	641.5396793	740.931922	654.4093889	819.3920719	6158.01253
1	"at1g55880"	889.8982686	957.4957765	1055.238462	990.8107633	964.9194443	1032.55697	948.5735122
9	"at1g55890"	861.7123338	811.0471161	719.3733554	764.1766168	758.3865582	680.5511552	725.6402064
1	"at1g55910"	995.3163926	1043.654958	843.1585667	824.4652622	823.1525693	811.9042238	994.2191927
1	"at1g55920"	815.1859553	794.3754503	917.6853577	923.2415098	852.3148474	840.5372644	824.3573775
1	"at1g55940"	800.9234624	717.462372	696.4111043	734.6672894	684.4497122	709.475307	657.7957218
1	"at1g55980"	869.2062544	810.50468	869.4347312	961.0736452	904.914368	954.5450305	886.5309308
1	"at1g56000"	1476.018803	1571.98939	1301.083424	1190.003536	1606.271924	1415.184132	961.3514638
1	"at1g56030"	1106.442936	921.7254867	1010.822587	1057.54431	1013.219063	1132.727809	961.2292138
1	"at1g56040"	919.3499473	871.948231	828.9715265	782.1858526	669.3316209	681.8023097	690.1831973
1	"at1g56050"	1563.323885	1427.343011	1253.457712	1470.866778	1618.907114	1332.030078	913.4172663
1	"at1g56070"	2086.636966	1220.645631	3195.733398	2700.613085	2215.5473	3562.718637	17970.28083
2	"at1g56090"	3511.503095	2389.353337	1189.733022	1363.943856	1511.664512	1485.185587	5461.294275
1	"at1g56110"	4523.867141	5663.916826	14088.55832	10526.46042	7228.461078	4332.61003	1801.714231
1	"at1g56180"	732.5312886	808.4002368	822.1889545	769.7762991	856.8712572	765.6356322	770.360047
1	"at1g56190"	3517.357848	3985.476437	1976.361124	2863.725622	4045.508756	3611.200195	1663.429689
1	"at1g56300"	909.8003233	827.7276197	995.3722962	1131.951401	864.9461934	820.3702473	817.3481515
1	"at1g56310"	1032.820775	1089.83009	1509.981516	1399.666662	1206.116401	1232.433739	934.7718829
1	"at1g56330"	2198.791268	7138.108597	12087.06624	9901.781922	12130.54251	8119.942381	1717.545205
1	"at1g56345"	765.1904471	751.9477026	736.7765042	830.8273754	827.0803986	809.6172704	687.3734324
